label_frequency,PUMD,PU_biased,PU_empirical,mix_supervised,unsupervised,pure_supervised
0.1,0.994366059180874,0.9914266117969822,0.9924064275916128,0.9926513815402704,0.9569860866157163,0.9921614736429551
0.2,0.9952748929467933,0.9933060983412906,0.9926170202293646,0.9919771619825761,0.9708126199734213,0.990500566028449
0.3,0.9952032439916922,0.9943625754129166,0.9938680644842252,0.9927306893482346,0.9574226090396598,0.992532884976758
0.4,0.995429252782194,0.9950317965023847,0.9940381558028617,0.9936406995230525,0.9692965023847376,0.9938394276629571
0.5,0.9960567036038734,0.9952081461515424,0.9944594189877208,0.9922631526405111,0.9778376759508834,0.992512728361785
0.6,0.9958868378812199,0.9952347512038523,0.9946829855537721,0.992927367576244,0.9818920545746388,0.992626404494382
0.7,0.9963207499621994,0.9956151403659089,0.995161534196865,0.9916334862154126,0.9854846025905952,0.9920870923844565
0.8,0.9967083607636603,0.9957461892945764,0.9953410644654884,0.9940244087709526,0.989466754443713,0.9944801742036765
0.9,0.9970484962597324,0.9959798483537733,0.995776296371686,0.9935372245687243,0.9920614726985904,0.993639000559768
